ds,yhat,yhat_lower,yhat_upper
2025-03-11,2140.371693978981,43.12510010844155,4248.699384722337
2025-03-12,2405.6610287336457,209.15341684191213,4433.505674178082
2025-03-13,2695.1849732073,583.2452974735753,4873.957460142719
2025-03-14,2336.608265525905,100.23354358573712,4532.764297915321
2025-03-15,2233.057718967601,126.76821525775935,4341.037461093169
2025-03-16,3364.135219052078,1236.2450422533204,5581.714873997922
2025-03-17,6248.0455161791215,4056.4866989971524,8459.929136320314
2025-03-18,2047.4806793024181,7.252157290559744,4157.288721789692
2025-03-19,3029.3893212714443,738.5120445094308,5166.177931413216
2025-03-20,4136.907190714097,1950.6667360287383,6209.874036660918
2025-03-21,3070.8345781429725,692.5028236396084,5049.584249657469
2025-03-22,2483.8436573864415,359.6656736604472,4609.104029617851
2025-03-23,2537.1312779740874,214.28510828962808,4696.278291994883
2025-03-24,2540.344746245073,369.5216407108709,4822.214948969686
2025-03-25,2571.938287284393,412.15092489325843,4675.674113882898
2025-03-26,2383.32833967662,375.4788322740498,4651.978814444967
2025-03-27,3846.5178236517777,1710.6543328488199,5956.772701958317
2025-03-28,1858.5968766332098,-156.19788643896905,3950.822972459626
2025-03-29,8477.592226176803,6224.21600954956,10742.2146762152
2025-03-30,5931.299149725554,3681.965257443141,8132.341598121952
2025-03-31,3975.3583082492473,1841.41155931231,6197.065959799702
2025-04-01,4109.321291742706,1926.760171474738,6276.475876945624
2025-04-02,4703.380819939144,2312.5070195063286,6861.864760391772
2025-04-03,2115.53940838453,-93.06914389039434,4349.6111557000995
2025-04-04,2156.7852682070757,-26.239784438409615,4393.786245863784
2025-04-05,2342.7185453450707,247.97665772496023,4496.156773856613
2025-04-06,2478.7549625702786,399.0857551998973,4635.102718371582
2025-04-07,2602.854722076814,644.2537125787526,4686.877178657997
2025-04-08,2129.1017193795983,87.03856174955936,4312.48921488379
2025-04-09,1944.9114934424538,-250.70019241223488,4084.8938422556794
2025-04-10,4352.100159152254,2165.5728942996393,6645.885921428251
2025-04-11,2878.3319171724092,750.2463457501628,5027.193739021327
2025-04-12,3287.9835559893077,1120.9880603019353,5482.7617431600665
2025-04-13,2095.726175680844,-59.07901237984107,4284.267360346583
2025-04-14,2197.949636232062,-57.928859670598676,4373.805631573245
2025-04-15,1833.0263099910994,-343.92567310112645,3975.6570975763198
2025-04-16,3415.6027027849796,1209.1861118201077,5624.8985257257145
2025-04-17,6328.838383642939,4154.750534894705,8641.535444892475
2025-04-18,2564.992109369639,391.4260879126481,4519.771318804701
2025-04-19,1956.6383059338582,-200.54176985167257,4108.248698415195
2025-04-20,5049.666854136613,2884.6424080629668,7021.862529241542
2025-04-21,2488.7931081655306,187.39667450638632,4688.072939572051
2025-04-22,2157.47601284765,-26.35460958584456,4324.687161724203
2025-04-23,2433.2652948900695,211.77488087276438,4660.7506863389535
2025-04-24,2066.206109088604,-81.52626536631522,4187.140705687332
2025-04-25,5869.777115683936,3700.5659879940904,7885.523546990625
2025-04-26,4948.0340263614025,2743.2733593077305,7195.43515048879
2025-04-27,3262.8246450445686,1168.4588762115402,5391.002309500774
2025-04-28,2386.265584864776,258.10127788151334,4726.424558143028
2025-04-29,2283.692517829797,244.42984660489185,4385.174039522373
2025-04-30,1766.5353237935137,-335.13813525821075,4169.016040344351
